codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento,status_localizacao_site,observacoes_localizacao_site,data_validacao_site
2914505,Irará,BA,Bahia,29572,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.irara.ba.gov.br/, https://irara.ba.gov.br/, https://www.prefeitura.irara.ba.gov.br/, https://prefeitura.irara.ba.gov.br/",2026-05-21
2914604,Irecê,BA,Bahia,78781,False,https://www.irece.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2914653,Itabela,BA,Bahia,29588,False,https://www.itabela.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2914703,Itaberaba,BA,Bahia,68425,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itaberaba.ba.gov.br/, https://itaberaba.ba.gov.br/, https://www.prefeitura.itaberaba.ba.gov.br/, https://prefeitura.itaberaba.ba.gov.br/",2026-05-21
2914802,Itabuna,BA,Bahia,196344,False,https://www.itabuna.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2914901,Itacaré,BA,Bahia,29496,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itacare.ba.gov.br/, https://itacare.ba.gov.br/, https://www.prefeitura.itacare.ba.gov.br/, https://prefeitura.itacare.ba.gov.br/",2026-05-21
2915205,Itagibá,BA,Bahia,15796,False,https://www.itagiba.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2915502,Itajuípe,BA,Bahia,19191,False,https://www.itajuipe.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2915601,Itamaraju,BA,Bahia,61999,False,https://www.itamaraju.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2915809,Itambé,BA,Bahia,25088,False,https://www.itambe.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2916005,Itanhém,BA,Bahia,18203,False,https://www.itanhem.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2916104,Itaparica,BA,Bahia,20353,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itaparica.ba.gov.br/, https://itaparica.ba.gov.br/, https://www.prefeitura.itaparica.ba.gov.br/, https://prefeitura.itaparica.ba.gov.br/",2026-05-21
2916401,Itapetinga,BA,Bahia,68724,False,https://itapetinga.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2916500,Itapicuru,BA,Bahia,33284,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itapicuru.ba.gov.br/, https://itapicuru.ba.gov.br/, https://www.prefeitura.itapicuru.ba.gov.br/, https://prefeitura.itapicuru.ba.gov.br/",2026-05-21
2916807,Itarantim,BA,Bahia,17485,False,https://www.itarantim.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2916856,Itatim,BA,Bahia,16454,False,https://www.itatim.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917003,Itiúba,BA,Bahia,35490,False,https://www.itiuba.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917102,Itororó,BA,Bahia,16849,False,https://www.itororo.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917201,Ituaçu,BA,Bahia,18506,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ituacu.ba.gov.br/, https://ituacu.ba.gov.br/, https://www.prefeitura.ituacu.ba.gov.br/, https://prefeitura.ituacu.ba.gov.br/",2026-05-21
2917300,Ituberá,BA,Bahia,22154,False,https://www.itubera.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917508,Jacobina,BA,Bahia,86896,False,https://www.jacobina.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917607,Jaguaquara,BA,Bahia,47624,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.jaguaquara.ba.gov.br/, https://jaguaquara.ba.gov.br/, https://www.prefeitura.jaguaquara.ba.gov.br/, https://prefeitura.jaguaquara.ba.gov.br/",2026-05-21
2917706,Jaguarari,BA,Bahia,34528,False,https://www.jaguarari.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2917805,Jaguaripe,BA,Bahia,18349,False,https://www.jaguaripe.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2918001,Jequié,BA,Bahia,169201,False,https://www.jequie.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2918100,Jeremoabo,BA,Bahia,39539,False,https://www.jeremoabo.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2918357,João Dourado,BA,Bahia,25892,False,https://www.joaodourado.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2918407,Juazeiro,BA,Bahia,256122,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.juazeiro.ba.gov.br/, https://juazeiro.ba.gov.br/, https://www.prefeitura.juazeiro.ba.gov.br/, https://prefeitura.juazeiro.ba.gov.br/",2026-05-21
2918506,Jussara,BA,Bahia,17007,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.jussara.ba.gov.br/, https://jussara.ba.gov.br/, https://www.prefeitura.jussara.ba.gov.br/, https://prefeitura.jussara.ba.gov.br/",2026-05-21
2918803,Laje,BA,Bahia,21705,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.laje.ba.gov.br/, https://laje.ba.gov.br/, https://www.prefeitura.laje.ba.gov.br/, https://prefeitura.laje.ba.gov.br/",2026-05-21
2919157,Lapão,BA,Bahia,27014,False,https://www.lapao.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2919207,Lauro de Freitas,BA,Bahia,219564,False,https://www.laurodefreitas.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2919504,Livramento de Nossa Senhora,BA,Bahia,46376,False,https://www.livramentodenossasenhora.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2919553,Luís Eduardo Magalhães,BA,Bahia,118382,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.luiseduardomagalhaes.ba.gov.br/, https://luiseduardomagalhaes.ba.gov.br/, https://www.prefeitura.luiseduardomagalhaes.ba.gov.br/, https://prefeitura.luiseduardomagalhaes.ba.gov.br/",2026-05-21
2919702,Macarani,BA,Bahia,22768,False,https://www.macarani.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2919801,Macaúbas,BA,Bahia,43653,False,https://www.macaubas.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2919926,Madre de Deus,BA,Bahia,19224,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.madrededeus.ba.gov.br/, https://madrededeus.ba.gov.br/, https://www.prefeitura.madrededeus.ba.gov.br/, https://prefeitura.madrededeus.ba.gov.br/",2026-05-21
2920106,Mairi,BA,Bahia,18130,False,https://mairi.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2920205,Malhada,BA,Bahia,15814,False,https://www.malhada.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2920502,Maracás,BA,Bahia,29330,False,https://www.maracas.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2920601,Maragogipe,BA,Bahia,37041,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.maragogipe.ba.gov.br/, https://maragogipe.ba.gov.br/, https://www.prefeitura.maragogipe.ba.gov.br/, https://prefeitura.maragogipe.ba.gov.br/",2026-05-21
2920700,Maraú,BA,Bahia,25804,False,https://www.marau.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2921005,Mata de São João,BA,Bahia,44962,False,https://www.matadesaojoao.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2921104,Medeiros Neto,BA,Bahia,22801,False,https://www.medeirosneto.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2921203,Miguel Calmon,BA,Bahia,25263,False,https://www.miguelcalmon.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2921401,Mirangaba,BA,Bahia,16167,False,https://www.mirangaba.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2921500,Monte Santo,BA,Bahia,49807,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.montesanto.ba.gov.br/, https://montesanto.ba.gov.br/, https://www.prefeitura.montesanto.ba.gov.br/, https://prefeitura.montesanto.ba.gov.br/",2026-05-21
2921708,Morro do Chapéu,BA,Bahia,35235,False,https://www.morrodochapeu.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922003,Mucuri,BA,Bahia,40114,False,https://www.mucuri.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922102,Mundo Novo,BA,Bahia,17197,False,https://www.mundonovo.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922300,Muritiba,BA,Bahia,30180,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.muritiba.ba.gov.br/, https://muritiba.ba.gov.br/, https://www.prefeitura.muritiba.ba.gov.br/, https://prefeitura.muritiba.ba.gov.br/",2026-05-21
2922409,Mutuípe,BA,Bahia,20590,False,https://www.mutuipe.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922508,Nazaré,BA,Bahia,28427,False,https://www.nazare.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922656,Nordestina,BA,Bahia,19711,False,https://www.nordestina.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2922904,Nova Soure,BA,Bahia,24865,False,https://www.novasoure.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2923001,Nova Viçosa,BA,Bahia,41629,False,https://www.novavicosa.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2923100,Olindina,BA,Bahia,22956,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.olindina.ba.gov.br/, https://olindina.ba.gov.br/, https://www.prefeitura.olindina.ba.gov.br/, https://prefeitura.olindina.ba.gov.br/",2026-05-21
2923209,Oliveira dos Brejinhos,BA,Bahia,21323,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.oliveiradosbrejinhos.ba.gov.br/, https://oliveiradosbrejinhos.ba.gov.br/, https://www.prefeitura.oliveiradosbrejinhos.ba.gov.br/, https://prefeitura.oliveiradosbrejinhos.ba.gov.br/",2026-05-21
2923357,Ourolândia,BA,Bahia,20141,False,https://www.ourolandia.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2923407,Palmas de Monte Alto,BA,Bahia,20666,False,https://www.palmasdemontealto.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2923605,Paramirim,BA,Bahia,21025,False,https://www.paramirim.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2923704,Paratinga,BA,Bahia,30680,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.paratinga.ba.gov.br/, https://paratinga.ba.gov.br/, https://www.prefeitura.paratinga.ba.gov.br/, https://prefeitura.paratinga.ba.gov.br/",2026-05-21
2923803,Paripiranga,BA,Bahia,27860,False,https://www.paripiranga.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2924009,Paulo Afonso,BA,Bahia,119418,False,https://www.pauloafonso.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2924306,Piatã,BA,Bahia,20938,False,https://www.piata.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2924405,Pilão Arcado,BA,Bahia,37388,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.pilaoarcado.ba.gov.br/, https://pilaoarcado.ba.gov.br/, https://www.prefeitura.pilaoarcado.ba.gov.br/, https://prefeitura.pilaoarcado.ba.gov.br/",2026-05-21
2924504,Pindaí,BA,Bahia,15125,False,https://www.pindai.ba.gov.br/,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2924603,Pindobaçu,BA,Bahia,19601,False,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.pindobacu.ba.gov.br/, https://pindobacu.ba.gov.br/, https://www.prefeitura.pindobacu.ba.gov.br/, https://prefeitura.pindobacu.ba.gov.br/",2026-05-21
