codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento
3555000,Tupã,SP,São Paulo,65433,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3555406,Ubatuba,SP,São Paulo,97096,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3556206,Valinhos,SP,São Paulo,132258,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3556453,Vargem Grande Paulista,SP,São Paulo,52352,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3556404,Vargem Grande do Sul,SP,São Paulo,41256,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3556701,Vinhedo,SP,São Paulo,79089,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3557006,Votorantim,SP,São Paulo,133510,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3557105,Votuporanga,SP,São Paulo,100568,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3556503,Várzea Paulista,SP,São Paulo,119655,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
1721000,Palmas,TO,Tocantins,328499,true,,Capital dos demais estados/DF,SIDRA 6579/v/9324/p/2025,2026-05-20
